,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
10803,50,0,1,1,1,-437,1,1,2,17,6,83,1,-1,0,3,no
10804,49,7,1,1,0,494,0,0,2,17,6,196,4,-1,0,3,no
10805,41,4,1,2,0,1234,0,0,2,17,6,68,1,-1,0,3,no
10806,48,0,2,0,0,1078,0,0,2,17,6,75,1,-1,0,3,no
10807,35,1,1,1,0,402,0,1,2,17,6,123,1,-1,0,3,no
10808,55,4,2,2,0,854,1,1,2,17,6,98,4,-1,0,3,no
10809,43,4,1,2,0,438,0,0,2,17,6,355,2,-1,0,3,no
10810,53,5,1,1,0,1296,1,0,2,17,6,115,1,-1,0,3,no
10811,39,0,1,1,0,1891,0,0,2,17,6,147,1,-1,0,3,no
10812,57,5,1,0,0,7938,0,0,2,17,6,133,1,-1,0,3,no
10813,34,1,2,0,0,2040,0,0,2,17,6,509,4,-1,0,3,no
10814,52,2,1,0,0,2138,0,0,2,17,6,134,1,-1,0,3,no
10815,60,1,1,0,0,686,1,0,2,17,6,147,2,-1,0,3,no
10816,57,5,1,0,0,5799,0,0,2,17,6,97,1,-1,0,3,no
10817,36,0,2,1,0,810,1,0,2,17,6,296,1,-1,0,3,no
10818,42,2,1,2,0,1068,1,0,2,17,6,70,8,-1,0,3,no
10819,37,7,2,1,0,3,0,0,2,17,6,527,1,-1,0,3,no
10820,55,3,0,0,0,2014,0,0,2,17,6,156,2,-1,0,3,no
10821,36,6,2,1,0,652,0,0,2,17,6,187,1,-1,0,3,no
10822,50,1,1,0,0,2190,0,0,2,17,6,269,1,-1,0,3,no
10823,45,5,0,1,0,1735,0,1,2,17,6,306,1,-1,0,3,no
10824,47,4,1,1,0,2892,0,0,2,17,6,556,1,-1,0,3,yes
10825,43,4,1,2,0,439,0,0,2,17,6,71,1,-1,0,3,no
10826,39,6,1,1,0,4722,1,0,2,17,6,483,1,-1,0,3,no
10827,45,4,2,2,0,451,0,0,2,17,6,881,1,-1,0,3,no
10828,59,5,0,0,0,2516,0,0,2,17,6,404,1,-1,0,3,no
10829,46,3,0,0,0,2291,0,0,2,17,6,218,1,-1,0,3,no
10830,48,4,1,2,0,2837,0,0,2,17,6,69,1,-1,0,3,no
10831,59,3,0,1,0,0,0,0,2,17,6,98,1,-1,0,3,no
10832,36,1,1,1,0,7265,0,0,2,17,6,243,1,-1,0,3,no
10833,44,1,1,0,0,-82,0,1,2,17,6,181,1,-1,0,3,no
10834,45,1,1,0,0,4696,0,0,2,17,6,99,1,-1,0,3,no
10835,41,1,1,1,0,475,1,0,2,17,6,139,3,-1,0,3,no
10836,46,11,1,2,0,5837,0,0,2,17,6,71,1,-1,0,3,no
10837,35,9,1,3,0,3,1,1,2,17,6,124,23,-1,0,3,no
10838,48,9,1,1,0,335,0,0,2,17,6,214,3,-1,0,3,no
10839,60,5,2,2,0,568,0,0,2,17,6,81,1,-1,0,3,no
10840,38,7,1,0,0,175,0,0,2,17,6,132,2,-1,0,3,no
10841,49,5,2,0,0,25824,0,0,2,17,6,94,1,-1,0,3,no
10842,57,3,1,0,0,1870,0,0,2,17,6,129,1,-1,0,3,no
10843,44,3,1,2,0,460,0,0,2,17,6,491,1,-1,0,3,no
10844,55,4,1,0,0,1446,0,0,2,17,6,135,1,-1,0,3,no
10845,46,3,1,0,0,17,0,0,2,17,6,72,1,-1,0,3,no
10846,55,1,1,0,0,0,0,0,2,17,6,285,1,-1,0,3,no
10847,47,1,1,0,0,145,0,0,2,17,6,255,1,-1,0,3,no
10848,38,1,1,0,0,6091,0,0,2,17,6,189,1,-1,0,3,no
10849,38,7,1,1,0,250,0,0,2,17,6,72,1,-1,0,3,no
10850,42,2,2,2,0,231,0,0,2,17,6,241,1,-1,0,3,no
10851,45,1,1,1,0,530,0,1,2,17,6,705,1,-1,0,3,no
10852,39,6,0,2,0,1415,0,0,2,17,6,134,1,-1,0,3,no
10853,46,4,1,1,0,5559,0,0,2,17,6,483,1,-1,0,3,no
10854,36,1,1,0,0,214,0,0,2,17,6,423,1,-1,0,3,no
10855,53,3,2,0,0,1238,0,0,2,17,6,23,3,-1,0,3,no
10856,38,0,1,1,0,505,1,1,2,17,6,48,2,-1,0,3,no
10857,55,5,0,0,0,925,0,0,2,17,6,254,1,-1,0,3,no
10858,47,9,0,1,0,431,0,1,2,17,6,388,9,-1,0,3,no
10859,53,3,1,1,0,1060,0,0,2,17,6,107,4,-1,0,3,no
10860,56,5,0,1,0,4,0,0,2,17,6,135,1,-1,0,3,no
10861,37,6,2,2,0,1116,0,0,2,17,6,184,1,-1,0,3,no
10862,42,7,0,3,0,651,0,0,2,17,6,61,1,-1,0,3,no
10863,39,9,2,1,0,2910,1,0,2,17,6,157,5,-1,0,3,no
10864,58,1,1,0,0,73,0,0,2,17,6,116,1,-1,0,3,no
10865,56,1,1,0,0,0,0,0,2,17,6,82,2,-1,0,3,no
10866,51,3,0,0,0,336,0,0,2,17,6,105,1,-1,0,3,no
10867,47,11,1,3,0,1728,0,0,2,17,6,98,1,-1,0,3,no
10868,37,1,2,1,0,5818,0,0,2,17,6,652,2,-1,0,3,no
10869,58,9,1,1,0,592,0,0,2,17,6,206,1,-1,0,3,no
10870,59,9,1,1,0,4322,0,0,2,17,6,174,1,-1,0,3,no
10871,40,9,0,2,0,0,0,0,2,17,6,522,1,-1,0,3,yes
10872,51,1,1,0,0,1869,0,0,2,17,6,30,3,-1,0,3,no
10873,50,4,2,0,0,766,0,0,2,17,6,174,2,-1,0,3,no
10874,38,1,1,1,0,5092,1,0,2,17,6,145,6,-1,0,3,no
10875,55,1,1,0,0,11,0,0,2,17,6,150,2,-1,0,3,no
10876,48,4,0,2,0,4961,1,0,2,17,6,64,1,-1,0,3,no
10877,38,1,1,0,0,246,0,0,2,17,6,91,2,-1,0,3,no
10878,40,0,1,0,0,0,1,0,2,17,6,77,1,-1,0,3,no
10879,40,0,1,1,0,35,0,0,2,17,6,78,1,-1,0,3,no
10880,58,1,1,1,0,544,0,0,2,17,6,97,1,-1,0,3,no
10881,39,4,1,2,0,2043,1,0,2,17,6,85,1,-1,0,3,no
10882,39,4,1,2,0,1191,0,0,2,17,6,139,1,-1,0,3,no
10883,43,2,0,2,0,1756,0,0,2,17,6,89,1,-1,0,3,no
10884,38,1,1,1,0,702,0,0,2,17,6,92,2,-1,0,3,no
10885,36,1,2,0,0,2491,0,1,2,17,6,168,2,-1,0,3,no
10886,58,5,0,1,0,0,0,0,2,17,6,436,5,-1,0,3,no
10887,53,1,1,1,0,1653,0,0,2,17,6,88,2,-1,0,3,no
10888,35,1,2,1,0,507,0,0,2,17,6,43,6,-1,0,3,no
10889,46,11,2,1,0,0,0,0,2,17,6,156,4,-1,0,3,no
10890,42,1,1,1,0,193,1,0,2,17,6,171,1,-1,0,3,no
10891,52,7,1,1,0,517,1,0,2,17,6,180,1,-1,0,3,no
10892,40,2,1,1,0,780,1,0,2,17,6,163,1,-1,0,3,no
10893,46,1,1,1,0,1270,1,0,2,17,6,277,1,-1,0,3,no
10894,51,1,1,0,0,48,0,1,2,17,6,130,1,-1,0,3,no
10895,48,1,1,1,0,1562,0,0,2,17,6,50,2,-1,0,3,no
10896,39,1,1,1,0,679,1,0,2,17,6,341,1,-1,0,3,no
10897,44,4,0,2,0,1467,0,0,2,17,6,49,1,-1,0,3,no
10898,44,1,1,1,0,1678,1,0,2,17,6,120,1,-1,0,3,no
10899,37,3,1,1,0,942,0,0,2,17,6,79,1,-1,0,3,no
10900,45,1,1,1,0,521,1,0,2,17,6,259,3,-1,0,3,no
10901,44,4,1,0,0,2276,1,0,2,17,6,321,1,-1,0,3,no
10902,35,9,2,2,0,5251,1,0,2,17,6,176,15,-1,0,3,no
10903,53,9,0,1,0,305,0,1,2,17,6,192,1,-1,0,3,no
10904,45,3,1,0,0,3,1,1,2,17,6,128,1,-1,0,3,no
10905,35,0,1,1,1,76,0,1,2,17,6,107,1,-1,0,3,no
10906,37,3,0,0,0,608,0,0,2,17,6,108,1,-1,0,3,no
10907,36,4,1,2,0,531,1,0,2,17,6,187,2,-1,0,3,no
10908,39,1,2,0,0,1522,0,0,2,17,6,164,4,-1,0,3,no
10909,55,6,1,1,0,39,0,0,2,17,6,20,1,-1,0,3,no
10910,38,1,0,1,0,2641,0,0,2,17,6,67,1,-1,0,3,no
10911,35,9,1,1,0,1255,0,0,2,17,6,445,2,-1,0,3,no
10912,37,1,1,1,0,647,1,0,2,17,6,41,1,-1,0,3,no
10913,36,4,1,1,0,1989,0,0,2,17,6,344,2,-1,0,3,no
10914,51,1,0,0,0,886,0,0,2,17,6,167,1,-1,0,3,no
10915,38,1,2,2,0,18,0,0,2,17,6,605,5,-1,0,3,no
10916,36,0,2,2,0,1568,0,0,2,17,6,433,2,-1,0,3,no
10917,51,3,1,0,0,1382,0,0,2,17,6,226,1,-1,0,3,no
10918,43,1,1,0,0,103,1,0,2,17,6,179,2,-1,0,3,no
10919,48,4,2,2,0,1437,1,1,2,17,6,34,2,-1,0,3,no
10920,45,3,1,0,1,0,0,1,2,17,6,161,1,-1,0,3,no
10921,46,7,1,1,0,0,0,0,2,17,6,77,5,-1,0,3,no
10922,42,1,1,3,0,524,0,0,2,17,6,220,1,-1,0,3,no
10923,60,3,1,0,0,352,0,1,2,17,6,81,2,-1,0,3,no
10924,56,4,0,1,0,278,1,0,2,17,6,269,1,-1,0,3,no
10925,42,6,1,2,0,753,0,0,2,17,6,31,1,-1,0,3,no
10926,40,1,1,0,0,-158,1,1,2,17,6,59,1,-1,0,3,no
10927,43,6,1,1,0,104,0,0,2,17,6,332,1,-1,0,3,no
10928,39,4,2,1,0,1103,0,0,2,17,6,24,1,-1,0,3,no
10929,58,6,1,0,0,671,1,0,2,17,6,16,3,-1,0,3,no
10930,38,10,0,1,0,258,0,0,2,17,6,88,2,-1,0,3,no
10931,53,1,1,0,0,1100,1,0,2,17,6,714,2,-1,0,3,no
10932,46,1,1,1,0,7,0,0,2,17,6,110,2,-1,0,3,no
10933,54,5,2,1,0,515,1,0,2,17,6,205,1,-1,0,3,no
10934,44,1,1,0,0,711,0,0,2,17,6,291,1,-1,0,3,no
10935,48,7,1,1,0,7434,0,0,2,17,6,986,1,-1,0,3,no
10936,40,6,1,2,0,1603,0,0,2,17,6,279,1,-1,0,3,no
10937,33,6,0,1,0,969,1,0,2,17,6,166,2,-1,0,3,no
10938,36,0,2,1,0,787,0,0,2,17,6,92,1,-1,0,3,no
10939,49,5,0,0,0,150,0,0,2,17,6,254,1,-1,0,3,no
10940,32,7,2,1,0,914,1,0,2,17,6,236,2,-1,0,3,no
10941,40,4,1,1,0,752,0,1,2,17,6,717,1,-1,0,3,no
10942,36,1,0,0,0,553,0,0,2,17,6,19,4,-1,0,3,no
10943,37,2,2,1,0,926,0,0,2,17,6,93,2,-1,0,3,no
10944,50,4,1,2,0,557,1,0,2,17,6,200,4,-1,0,3,no
10945,38,1,1,3,0,5830,0,0,2,17,6,176,3,-1,0,3,no
10946,50,3,1,2,0,6181,0,0,2,17,6,1162,2,-1,0,3,no
10947,56,4,0,2,0,4266,1,0,2,17,6,490,4,-1,0,3,yes
10948,38,9,2,2,0,110,0,0,2,17,6,1051,3,-1,0,3,yes
10949,59,4,0,2,0,0,0,0,2,17,6,437,2,-1,0,3,no
10950,52,3,0,1,0,334,1,0,2,17,6,422,9,-1,0,3,no
10951,59,5,1,1,0,3,0,0,2,17,6,1199,2,-1,0,3,no
10952,44,3,1,0,0,3706,0,0,2,17,6,209,3,-1,0,3,no
10953,55,2,1,1,0,5838,0,0,2,17,6,115,2,-1,0,3,no
10954,37,10,1,1,0,830,0,0,2,17,6,292,3,-1,0,3,no
10955,40,1,1,0,0,-616,1,0,2,17,6,370,2,-1,0,3,no
10956,44,9,0,1,0,268,0,0,2,17,6,108,6,-1,0,3,no
10957,35,1,1,3,0,53,0,0,2,17,6,495,2,-1,0,3,no
10958,59,5,1,1,0,2703,0,1,2,17,6,249,2,-1,0,3,no
10959,38,8,2,2,0,3316,0,0,2,17,6,1345,3,-1,0,3,yes
10960,41,1,1,0,0,402,0,0,2,17,6,114,17,-1,0,3,no
10961,50,1,0,0,0,608,1,0,2,17,6,107,4,-1,0,3,no
10962,46,2,1,2,0,120,0,0,2,17,6,171,4,-1,0,3,no
10963,41,7,1,1,0,1483,1,0,2,17,6,66,4,-1,0,3,no
10964,57,2,1,1,0,926,0,0,2,17,6,447,3,-1,0,3,no
10965,57,7,1,1,0,2745,1,0,2,17,6,167,2,-1,0,3,no
10966,35,2,2,2,0,-49,0,0,2,17,6,668,8,-1,0,3,no
10967,55,7,1,1,0,752,0,0,2,17,6,204,2,-1,0,3,no
10968,42,8,1,3,0,2374,0,0,2,17,6,158,2,-1,0,3,no
10969,36,7,2,1,0,99,0,0,2,17,6,256,9,-1,0,3,no
10970,40,4,1,1,0,106,0,0,2,17,6,676,2,-1,0,3,yes
10971,36,9,1,2,0,404,0,0,2,17,6,63,2,-1,0,3,no
10972,39,1,1,1,0,2239,0,0,2,17,6,133,2,-1,0,3,no
10973,37,4,1,2,0,1170,0,1,2,17,6,153,3,-1,0,3,no
10974,38,4,1,2,0,12877,0,0,2,17,6,118,3,-1,0,3,no
10975,31,7,1,1,0,440,1,0,2,17,6,117,3,-1,0,3,no
10976,40,1,1,1,0,1318,1,0,2,17,6,681,2,-1,0,3,no
10977,36,2,0,1,0,251,0,0,2,17,6,59,6,-1,0,3,no
10978,39,6,1,1,0,1317,0,0,2,17,6,42,4,-1,0,3,no
10979,36,6,1,2,0,4515,1,0,2,17,6,408,2,-1,0,3,no
10980,49,0,1,1,0,652,0,1,2,17,6,127,2,-1,0,3,no
10981,48,0,1,1,0,306,0,1,2,17,6,314,2,-1,0,3,no
10982,48,4,0,1,0,720,1,0,2,17,6,277,2,-1,0,3,no
10983,40,3,1,0,0,322,0,0,2,17,6,140,2,-1,0,3,no
10984,30,7,1,3,0,4471,1,0,2,17,6,424,2,-1,0,3,no
10985,48,4,1,2,0,6613,0,0,2,17,6,159,3,-1,0,3,no
10986,39,1,1,0,0,2303,1,0,2,17,6,775,3,-1,0,3,yes
10987,44,1,2,0,0,99,0,0,2,17,6,187,7,-1,0,3,no
10988,34,9,2,1,0,-269,1,0,2,17,6,102,3,-1,0,3,no
10989,60,4,1,2,0,3301,0,0,2,17,6,2621,3,-1,0,3,yes
10990,53,1,2,0,0,354,1,0,2,17,6,96,2,-1,0,3,no
10991,37,6,2,2,0,556,0,0,2,17,6,200,2,-1,0,3,no
10992,56,2,0,2,0,22946,0,0,2,17,6,75,3,-1,0,3,no
10993,32,7,2,1,0,1364,1,1,2,17,6,85,5,-1,0,3,no
10994,49,10,1,1,0,4110,0,0,2,17,6,50,2,-1,0,3,no
10995,56,1,1,1,0,2409,0,0,2,17,6,173,2,-1,0,3,no
10996,47,0,1,1,0,726,0,0,2,17,6,60,3,-1,0,3,no
10997,48,9,1,1,0,178,1,0,2,17,6,320,4,-1,0,3,no
10998,38,1,1,0,0,265,0,0,2,17,6,854,3,-1,0,3,no
10999,36,3,1,0,0,758,0,0,2,17,6,236,2,-1,0,3,no
11000,43,3,2,0,0,1354,0,0,2,17,6,183,2,-1,0,3,no
11001,55,0,0,1,0,0,0,0,2,17,6,76,2,-1,0,3,no
11002,39,9,1,1,0,-184,0,1,2,17,6,185,3,-1,0,3,no
11003,59,7,1,0,0,124,0,0,2,17,6,41,2,-1,0,3,no
11004,56,5,1,0,0,1126,0,0,2,17,6,39,3,-1,0,3,no
11005,49,11,2,2,0,2226,0,0,2,17,6,138,3,-1,0,3,no
11006,37,7,0,1,0,9,1,1,2,17,6,411,6,-1,0,3,no
11007,51,9,1,2,0,1911,1,1,2,17,6,394,3,-1,0,3,no
11008,51,6,0,2,0,5244,0,0,2,17,6,266,2,-1,0,3,no
11009,54,5,1,1,0,1614,1,0,2,17,6,534,4,-1,0,3,no
11010,52,7,1,2,0,2801,1,1,2,17,6,311,2,-1,0,3,no
11011,38,10,1,1,0,926,0,0,2,17,6,705,5,-1,0,3,no
11012,54,9,2,1,0,770,0,0,2,17,6,89,2,-1,0,3,no
11013,58,1,1,0,0,5279,1,0,2,17,6,93,6,-1,0,3,no
11014,55,6,0,1,0,148,0,0,2,17,6,847,3,-1,0,3,no
11015,28,1,1,0,0,0,1,1,2,17,6,273,27,-1,0,3,no
11016,46,7,1,0,0,741,0,0,2,17,6,161,3,-1,0,3,no
11017,49,9,1,1,0,788,0,0,2,17,6,162,7,-1,0,3,no
11018,50,0,1,0,0,276,0,1,2,17,6,641,6,-1,0,3,no
11019,38,7,0,1,0,-10,1,0,2,17,6,61,2,-1,0,3,no
11020,37,4,2,2,1,-25,0,0,2,17,6,136,2,-1,0,3,no
11021,57,3,1,0,0,0,0,0,2,17,6,187,2,-1,0,3,no
11022,43,4,1,1,0,392,0,0,2,17,6,332,5,-1,0,3,no
11023,39,2,1,1,0,156,0,1,2,17,6,76,2,-1,0,3,no
11024,37,0,0,1,1,-302,0,0,2,17,6,406,3,-1,0,3,no
11025,38,0,0,1,0,156,1,0,2,17,6,544,3,-1,0,3,no
11026,36,1,2,2,0,3649,1,0,2,17,6,756,2,-1,0,3,no
11027,38,7,2,3,0,1610,1,0,2,17,6,76,6,-1,0,3,no
11028,50,7,1,1,0,1321,0,0,2,17,6,271,2,-1,0,3,no
11029,53,5,1,0,0,232,1,1,2,17,6,203,2,-1,0,3,no
11030,50,4,2,2,0,267,0,0,2,17,6,338,2,-1,0,3,no
11031,53,9,1,3,0,619,0,0,2,17,6,198,6,-1,0,3,no
11032,46,1,0,0,0,358,0,0,2,17,6,259,2,-1,0,3,no
11033,36,4,2,2,0,171,0,0,2,17,6,398,4,-1,0,3,no
11034,55,4,1,2,0,913,0,0,2,17,6,462,5,-1,0,3,no
11035,59,2,0,3,0,0,0,0,2,17,6,956,2,-1,0,3,no
11036,58,3,1,0,0,3957,0,0,2,17,6,76,4,-1,0,3,no
11037,39,1,1,0,0,1551,0,0,2,17,6,264,16,-1,0,3,no
11038,38,2,1,1,0,197,0,0,2,17,6,979,9,-1,0,3,no
11039,43,3,1,1,0,618,0,0,2,17,6,89,4,-1,0,3,no
11040,39,1,1,0,0,-119,0,0,2,17,6,135,6,-1,0,3,no
11041,52,9,1,1,0,1490,0,1,2,17,6,420,4,-1,0,3,no
11042,56,1,1,0,0,288,0,0,2,17,6,548,3,-1,0,3,no
11043,36,1,1,1,0,1409,0,0,2,17,6,235,2,-1,0,3,no
11044,52,9,1,1,0,851,0,0,2,17,6,87,2,-1,0,3,no
11045,43,9,1,1,0,236,0,0,2,17,6,169,4,-1,0,3,no
11046,53,3,0,1,0,120,0,0,2,17,6,343,2,-1,0,3,no
11047,50,7,0,2,0,580,0,0,2,17,6,88,2,-1,0,3,no
11048,25,9,2,1,0,1116,0,1,2,17,6,68,6,-1,0,3,no
11049,36,7,2,1,0,398,1,1,2,17,6,77,2,-1,0,3,no
11050,35,1,1,1,0,331,1,0,2,17,6,116,3,-1,0,3,no
11051,51,1,1,0,0,3942,1,0,2,17,6,363,3,-1,0,3,no
11052,38,1,1,0,0,7944,0,0,2,17,6,116,3,-1,0,3,no
11053,54,7,1,1,0,468,0,0,2,17,6,207,3,-1,0,3,no
11054,45,4,1,2,0,3329,0,0,2,17,6,311,2,-1,0,3,no
11055,36,1,1,1,1,0,0,1,2,17,6,138,5,-1,0,3,no
11056,36,7,1,1,0,1981,0,0,2,17,6,48,2,-1,0,3,no
11057,26,4,2,0,0,71,0,0,2,17,6,390,2,-1,0,3,no
11058,51,6,1,0,0,307,1,1,2,17,6,65,2,-1,0,3,no
11059,52,4,1,2,0,502,0,0,2,17,6,637,3,-1,0,3,no
11060,46,4,0,2,0,25,0,0,2,17,6,564,2,-1,0,3,no
11061,58,3,0,0,0,57,0,0,2,17,6,117,3,-1,0,3,no
11062,45,11,1,3,0,1979,0,0,2,17,6,76,3,-1,0,3,no
11063,27,1,2,1,0,370,1,0,2,17,6,128,21,-1,0,3,no
11064,57,1,1,0,0,4073,0,0,2,17,6,193,3,-1,0,3,no
11065,42,1,1,0,0,46,1,0,2,17,6,130,6,-1,0,3,no
11066,29,0,2,1,1,-95,1,0,2,17,6,269,3,-1,0,3,no
11067,52,4,1,2,0,7388,0,1,2,17,6,291,2,-1,0,3,no
11068,37,9,0,1,0,531,0,0,2,17,6,150,7,-1,0,3,no
11069,48,4,1,2,0,734,1,0,2,17,6,1208,3,-1,0,3,no
11070,37,0,1,1,0,10465,0,0,2,17,6,144,6,-1,0,3,no
11071,36,1,1,1,0,2357,1,0,2,17,6,228,2,-1,0,3,no
11072,24,9,2,1,0,2355,1,0,2,17,6,158,3,-1,0,3,no
11073,35,7,1,2,0,1359,0,0,2,17,6,585,2,-1,0,3,no
11074,39,4,0,1,0,51,0,0,2,17,6,334,2,-1,0,3,no
11075,35,7,1,3,0,0,0,0,2,17,6,229,7,-1,0,3,no
11076,46,5,0,1,0,865,0,0,2,17,6,117,11,-1,0,3,no
11077,57,2,0,2,0,873,0,0,2,17,6,441,3,-1,0,3,no
11078,36,1,2,1,0,2596,0,0,2,18,6,60,6,-1,0,3,no
11079,49,9,1,1,0,662,0,0,2,18,6,47,2,-1,0,3,no
11080,57,5,0,2,0,5253,0,0,2,18,6,235,3,-1,0,3,no
11081,36,7,2,1,0,9231,0,0,2,18,6,270,3,-1,0,3,no
11082,44,1,1,0,0,0,0,0,2,18,6,192,5,-1,0,3,no
11083,44,1,1,1,0,0,0,0,2,18,6,26,7,-1,0,3,no
11084,52,5,1,1,0,424,0,0,2,18,6,89,3,-1,0,3,no
11085,38,4,2,2,0,0,0,0,2,18,6,61,7,-1,0,3,no
11086,48,1,1,0,0,551,1,1,2,18,6,386,5,-1,0,3,no
11087,51,9,1,1,0,1123,0,0,2,18,6,54,4,-1,0,3,no
11088,49,3,1,0,0,434,1,1,2,18,6,272,3,-1,0,3,no
11089,46,1,1,0,0,-1,0,0,2,18,6,35,3,-1,0,3,no
11090,40,9,1,1,0,265,0,0,2,18,6,1365,4,-1,0,3,no
11091,40,0,2,1,0,1200,1,0,2,18,6,284,8,-1,0,3,no
11092,50,7,1,1,0,1134,0,0,2,18,6,53,2,-1,0,3,no
11093,39,4,0,2,0,26,0,0,2,18,6,311,5,-1,0,3,no
11094,48,0,2,1,0,1253,1,0,2,18,6,245,2,-1,0,3,no
11095,46,11,2,0,0,10,0,0,2,18,6,64,6,-1,0,3,no
11096,45,0,1,1,0,231,1,0,2,18,6,151,3,-1,0,3,no
11097,46,1,1,0,0,557,0,0,2,18,6,89,1,-1,0,3,no
11098,37,1,1,1,0,1736,0,1,2,18,6,66,1,-1,0,3,no
11099,40,6,1,1,0,256,0,0,2,18,6,30,1,-1,0,3,no
11100,55,5,1,1,0,31,0,0,2,18,6,72,1,-1,0,3,no
11101,42,2,0,1,0,31,0,0,2,18,6,120,1,-1,0,3,no
11102,28,1,1,1,0,-493,1,0,2,18,6,126,4,-1,0,3,no
11103,45,1,1,1,0,103,0,0,2,18,6,48,1,-1,0,3,no
11104,29,3,1,1,0,1104,1,0,2,18,6,262,9,-1,0,3,no
11105,52,1,1,1,0,262,0,0,2,18,6,1062,4,-1,0,3,no
11106,37,7,2,1,0,2657,1,0,2,18,6,295,1,-1,0,3,no
11107,37,1,2,1,0,415,0,0,2,18,6,203,1,-1,0,3,no
11108,28,4,2,2,0,2253,1,0,2,18,6,906,2,-1,0,3,no
11109,49,4,1,0,0,1330,0,1,2,18,6,37,1,-1,0,3,no
11110,42,7,1,1,0,0,0,0,2,18,6,118,6,-1,0,3,no
11111,42,11,2,2,0,2918,0,0,2,18,6,18,1,-1,0,3,no
11112,51,3,1,0,0,1093,0,1,2,18,6,18,1,-1,0,3,no
11113,54,3,1,0,0,3151,0,0,2,18,6,350,7,-1,0,3,no
11114,39,0,1,1,0,224,0,0,2,18,6,421,2,-1,0,3,no
11115,51,5,1,0,0,67,0,0,2,18,6,835,1,-1,0,3,yes
11116,60,5,1,0,0,0,0,0,2,18,6,104,1,-1,0,3,no
11117,29,1,1,1,0,-565,1,0,2,18,6,164,3,-1,0,3,no
11118,38,7,1,1,0,2289,0,0,2,18,6,89,5,-1,0,3,no
11119,39,6,2,2,0,426,0,0,2,18,6,1029,1,-1,0,3,yes
11120,36,1,1,2,0,9,1,0,2,18,6,112,3,-1,0,3,no
11121,55,1,1,0,0,1101,0,0,2,18,6,744,3,-1,0,3,no
11122,36,10,0,1,0,8267,0,0,2,18,6,321,2,-1,0,3,no
11123,37,4,1,2,0,223,0,0,2,18,6,24,10,-1,0,3,no
11124,48,0,1,1,0,1096,1,0,2,18,6,213,5,-1,0,3,no
11125,37,1,1,0,0,704,0,0,2,18,6,165,7,-1,0,3,no
11126,51,4,1,0,0,192,0,0,2,18,6,129,3,-1,0,3,no
11127,51,7,0,1,0,9,0,0,2,18,6,371,2,-1,0,3,yes
11128,36,1,1,0,0,1707,0,0,2,18,6,190,2,-1,0,3,no
11129,27,2,1,1,0,47,1,0,2,18,6,114,4,-1,0,3,no
11130,36,11,1,1,0,1370,0,0,2,18,6,221,5,-1,0,3,no
11131,33,4,2,2,0,729,1,1,2,18,6,178,5,-1,0,3,no
11132,58,10,0,1,0,7798,0,0,2,18,6,247,5,-1,0,3,no
11133,27,9,2,1,0,629,1,1,2,18,6,680,2,-1,0,3,no
11134,56,1,1,1,0,3760,0,0,2,18,6,243,3,-1,0,3,no
11135,42,0,0,1,0,0,1,1,2,18,6,185,4,-1,0,3,no
11136,32,7,1,1,0,201,1,0,2,18,6,110,2,-1,0,3,no
11137,26,0,1,1,0,416,1,1,2,18,6,172,2,-1,0,3,no
11138,25,7,2,3,0,-501,1,1,2,18,6,156,3,-1,0,3,no
11139,39,1,1,1,0,39,1,0,2,18,6,34,6,-1,0,3,no
11140,42,1,2,1,0,1279,1,0,2,18,6,347,4,-1,0,3,no
11141,37,1,1,1,0,10721,1,0,2,18,6,394,3,-1,0,3,no
11142,28,1,2,1,0,975,1,0,2,18,6,59,3,-1,0,3,no
11143,29,4,1,2,0,620,1,0,2,18,6,72,3,-1,0,3,no
11144,50,0,1,1,0,311,1,1,2,18,6,417,3,-1,0,3,no
11145,48,4,2,2,0,0,0,0,2,18,6,96,3,-1,0,3,no
11146,27,0,1,1,0,-97,1,0,2,18,6,1528,2,-1,0,3,yes
11147,24,1,1,1,0,0,1,0,2,18,6,154,4,-1,0,3,no
11148,48,0,2,1,0,479,1,1,2,18,6,533,3,-1,0,3,no
11149,46,4,2,2,0,46,0,1,2,18,6,107,1,-1,0,3,no
11150,49,9,2,1,0,1202,1,0,2,18,6,122,1,-1,0,3,no
11151,48,1,1,0,0,363,1,0,2,18,6,257,6,-1,0,3,no
11152,44,1,1,1,0,1147,1,0,2,18,6,23,3,-1,0,3,no
11153,61,2,0,1,0,369,0,0,2,18,6,82,1,-1,0,3,no
11154,58,11,1,3,0,219,0,0,2,18,6,55,1,-1,0,3,no
11155,43,7,0,1,0,62,0,0,2,18,6,67,1,-1,0,3,no
11156,45,3,1,2,0,143,0,0,2,18,6,83,1,-1,0,3,no
11157,43,0,1,3,0,3485,0,0,2,18,6,113,1,-1,0,3,no
11158,58,5,0,0,0,97,0,0,2,18,6,59,1,-1,0,3,no
11159,50,3,1,1,0,0,0,0,2,18,6,551,1,-1,0,3,no
11160,43,4,1,2,0,657,0,0,2,18,6,367,1,-1,0,3,no
11161,59,4,0,2,0,1304,0,0,2,18,6,220,1,-1,0,3,no
11162,56,2,2,3,0,2351,0,0,2,18,6,15,1,-1,0,3,no
11163,60,5,1,1,0,1524,0,0,2,18,6,173,1,-1,0,3,no
11164,58,3,1,0,0,0,0,0,2,18,6,37,1,-1,0,3,no
